"","data.strata","Freq"
"261","YE1301_idps",0.0244318948273356
"262","YE1609_nondisplaced",0.183980364331471
"263","YE1302_idps",1.44666114724943
"264","YE3003_nondisplaced",2.43862049169519
"265","YE1915_nondisplaced",1.81617393775365
"266","YE1702_nondisplaced",3.29539350587577
"267","YE2106_nondisplaced",0.535600846418243
"268","YE3005_idps",0.0392375184593185
"269","YE1206_nondisplaced",2.5544496461871
"270","YE2404_refugees",0.00376680177209457
"271","YE2201_nondisplaced",0.0218334991604741
"272","YE2304_nondisplaced",1.03137125187601
"273","YE2706_nondisplaced",1.95263330750662
"274","YE2505_idps",0.00857993736977097
"275","YE2402_refugees",0.0419231086116451
"276","YE3105_nondisplaced",3.68864063532361
"277","YE1520_idps",1.58917181429368
"278","YE1724_idps",0.254886919911733
"279","YE1307_idps",0.469176087390891
"280","YE2011_idps",0.300716341472217
"281","YE1105_nondisplaced",1.92152231509265
"282","YE2904_idps",0.183526953007052
"283","YE1701_idps",0.672792649849114
"284","YE2113_nondisplaced",0.106319142610509
"285","YE2114_nondisplaced",1.43975534400059
"286","YE3008_idps",0.0620475958570023
"287","YE2708_idps",0.174947015637281
"288","YE2408_returnees",0.417417440818776
"289","YE2703_nondisplaced",1.92893384635719
"290","YE2706_idps",0.107981650800044
"291","YE1203_idps",0.00397606853721094
"292","YE1729_idps",0.00491776898023458
"293","YE1920_nondisplaced",0.455573747658327
"294","YE1605_returnees",0.0674885317500277
"295","YE2215_nondisplaced",0.05885046472328
"296","YE1418_idps",0.0881013081139897
"297","YE3106_idps",0.198384893330314
"298","YE2408_refugees",0.00294717360872214
"299","YE1405_nondisplaced",0.653854007606083
"300","YE2704_idps",0.196187592296592
"301","YE2304_nondisplaced",1.03137125187601
"302","YE1417_idps",0.00851018178139885
"303","YE1926_nondisplaced",0.729887598931695
"304","YE1510_idps",0.362659303946661
"305","YE1513_nondisplaced",0.749645869338099
"306","YE1303_idps",0.136860464386103
"307","YE2006_nondisplaced",8.6419152100396
